src_port,dst_port,length,protocol,tcp_flags,ttl
46580.0,64226.0,385.0,17.0,0.0,64.0
46580.0,64226.0,385.0,17.0,0.0,64.0
5353.0,5353.0,262.0,17.0,0.0,255.0
1900.0,64226.0,319.0,17.0,0.0,64.0
5353.0,5353.0,356.0,17.0,0.0,255.0
5353.0,5353.0,123.0,17.0,0.0,255.0
5353.0,5353.0,407.0,17.0,0.0,255.0
5353.0,5353.0,474.0,17.0,0.0,255.0
57621.0,57621.0,86.0,17.0,0.0,128.0
5353.0,5353.0,119.0,17.0,0.0,255.0
5353.0,5353.0,104.0,17.0,0.0,255.0
5353.0,5353.0,104.0,17.0,0.0,255.0
5353.0,5353.0,119.0,17.0,0.0,255.0
138.0,138.0,255.0,17.0,0.0,64.0
5353.0,5353.0,392.0,17.0,0.0,255.0
5353.0,5353.0,119.0,17.0,0.0,255.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
138.0,138.0,255.0,17.0,0.0,64.0
5353.0,5353.0,392.0,17.0,0.0,255.0
5353.0,5353.0,113.0,17.0,0.0,255.0
5353.0,5353.0,123.0,17.0,0.0,255.0
5353.0,5353.0,392.0,17.0,0.0,255.0
5353.0,5353.0,474.0,17.0,0.0,255.0
5353.0,5353.0,356.0,17.0,0.0,255.0
5353.0,5353.0,1087.0,17.0,0.0,255.0
5353.0,5353.0,113.0,17.0,0.0,255.0
5353.0,5353.0,1087.0,17.0,0.0,255.0
51119.0,1900.0,362.0,17.0,0.0,4.0
45690.0,1900.0,418.0,17.0,0.0,4.0
45396.0,1900.0,371.0,17.0,0.0,4.0
56435.0,1900.0,428.0,17.0,0.0,4.0
53652.0,1900.0,416.0,17.0,0.0,4.0
40192.0,1900.0,426.0,17.0,0.0,4.0
49162.0,4501.0,162.0,17.0,0.0,128.0
4501.0,49162.0,178.0,17.0,0.0,53.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
5353.0,5353.0,262.0,17.0,0.0,255.0
49162.0,4501.0,162.0,17.0,0.0,128.0
5353.0,5353.0,474.0,17.0,0.0,255.0
5353.0,5353.0,407.0,17.0,0.0,255.0
5353.0,5353.0,104.0,17.0,0.0,255.0
5353.0,5353.0,119.0,17.0,0.0,255.0
49162.0,4501.0,146.0,17.0,0.0,128.0
4501.0,49162.0,338.0,17.0,0.0,53.0
4501.0,49162.0,210.0,17.0,0.0,53.0
138.0,138.0,255.0,17.0,0.0,64.0
5353.0,5353.0,104.0,17.0,0.0,255.0
5353.0,5353.0,123.0,17.0,0.0,255.0
5353.0,5353.0,119.0,17.0,0.0,255.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
138.0,138.0,255.0,17.0,0.0,64.0
5353.0,5353.0,392.0,17.0,0.0,255.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
138.0,138.0,255.0,17.0,0.0,64.0
5353.0,5353.0,119.0,17.0,0.0,255.0
65032.0,443.0,1292.0,17.0,0.0,128.0
65032.0,443.0,1292.0,17.0,0.0,128.0
65032.0,443.0,124.0,17.0,0.0,128.0
65032.0,443.0,426.0,17.0,0.0,128.0
5353.0,5353.0,392.0,17.0,0.0,255.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
5353.0,5353.0,113.0,17.0,0.0,255.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
138.0,138.0,255.0,17.0,0.0,64.0
443.0,65032.0,82.0,17.0,0.0,56.0
443.0,65032.0,1292.0,17.0,0.0,56.0
443.0,65032.0,1292.0,17.0,0.0,56.0
443.0,65032.0,342.0,17.0,0.0,56.0
65032.0,443.0,120.0,17.0,0.0,128.0
443.0,65032.0,992.0,17.0,0.0,56.0
443.0,65032.0,87.0,17.0,0.0,56.0
65032.0,443.0,73.0,17.0,0.0,128.0
443.0,65032.0,66.0,17.0,0.0,56.0
443.0,65032.0,162.0,17.0,0.0,56.0
65032.0,443.0,73.0,17.0,0.0,128.0
443.0,65032.0,64.0,17.0,0.0,56.0
443.0,65032.0,410.0,17.0,0.0,56.0
65032.0,443.0,77.0,17.0,0.0,128.0
443.0,65032.0,63.0,17.0,0.0,56.0
63473.0,443.0,54.0,6.0,17.0,128.0
55901.0,443.0,54.0,6.0,17.0,128.0
55431.0,443.0,54.0,6.0,17.0,128.0
51314.0,443.0,54.0,6.0,17.0,128.0
443.0,65032.0,65.0,17.0,0.0,56.0
443.0,63473.0,60.0,6.0,16.0,57.0
443.0,63473.0,78.0,6.0,24.0,57.0
63473.0,443.0,54.0,6.0,20.0,128.0
443.0,63473.0,54.0,6.0,17.0,57.0
443.0,55901.0,54.0,6.0,17.0,119.0
55901.0,443.0,54.0,6.0,16.0,128.0
443.0,51314.0,54.0,6.0,17.0,55.0
51314.0,443.0,54.0,6.0,16.0,128.0
443.0,55431.0,54.0,6.0,17.0,55.0
55431.0,443.0,54.0,6.0,16.0,128.0
65032.0,443.0,74.0,17.0,0.0,128.0
56700.0,56700.0,78.0,17.0,0.0,64.0
5353.0,5353.0,392.0,17.0,0.0,255.0
5353.0,5353.0,474.0,17.0,0.0,255.0
5353.0,5353.0,356.0,17.0,0.0,255.0
5353.0,5353.0,104.0,17.0,0.0,255.0
50070.0,443.0,66.0,6.0,2.0,128.0
50718.0,443.0,66.0,6.0,2.0,128.0
443.0,50070.0,66.0,6.0,18.0,117.0
50070.0,443.0,54.0,6.0,16.0,128.0
50070.0,443.0,1494.0,6.0,16.0,128.0
50070.0,443.0,350.0,6.0,24.0,128.0
443.0,50718.0,66.0,6.0,18.0,117.0
50718.0,443.0,54.0,6.0,16.0,128.0
50718.0,443.0,1494.0,6.0,16.0,128.0
50718.0,443.0,382.0,6.0,24.0,128.0
443.0,50070.0,54.0,6.0,16.0,118.0
443.0,50718.0,54.0,6.0,16.0,118.0
443.0,50070.0,153.0,6.0,24.0,118.0
443.0,50718.0,153.0,6.0,24.0,118.0
50070.0,443.0,636.0,6.0,24.0,128.0
50718.0,443.0,668.0,6.0,24.0,128.0
443.0,50070.0,54.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
50070.0,443.0,54.0,6.0,16.0,128.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
50070.0,443.0,54.0,6.0,16.0,128.0
443.0,50070.0,305.0,6.0,24.0,118.0
443.0,50718.0,54.0,6.0,16.0,118.0
50070.0,443.0,128.0,6.0,24.0,128.0
50070.0,443.0,146.0,6.0,24.0,128.0
50070.0,443.0,1035.0,6.0,24.0,128.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,305.0,6.0,24.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
50718.0,443.0,66.0,6.0,16.0,128.0
50718.0,443.0,66.0,6.0,16.0,128.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
50718.0,443.0,66.0,6.0,16.0,128.0
50718.0,443.0,54.0,6.0,16.0,128.0
50718.0,443.0,128.0,6.0,24.0,128.0
50718.0,443.0,146.0,6.0,24.0,128.0
50718.0,443.0,931.0,6.0,24.0,128.0
443.0,50070.0,54.0,6.0,16.0,118.0
443.0,50718.0,54.0,6.0,16.0,118.0
443.0,50070.0,513.0,6.0,24.0,118.0
443.0,50070.0,116.0,6.0,24.0,118.0
443.0,50718.0,513.0,6.0,24.0,118.0
443.0,50718.0,116.0,6.0,24.0,118.0
50070.0,443.0,54.0,6.0,16.0,128.0
50718.0,443.0,54.0,6.0,16.0,128.0
50718.0,443.0,85.0,6.0,24.0,128.0
50070.0,443.0,85.0,6.0,24.0,128.0
443.0,50718.0,85.0,6.0,24.0,118.0
443.0,50718.0,54.0,6.0,16.0,118.0
443.0,50070.0,85.0,6.0,24.0,118.0
50070.0,443.0,54.0,6.0,16.0,128.0
50718.0,443.0,54.0,6.0,16.0,128.0
443.0,50718.0,730.0,6.0,24.0,118.0
50718.0,443.0,845.0,6.0,24.0,128.0
443.0,50070.0,737.0,6.0,24.0,118.0
50070.0,443.0,943.0,6.0,24.0,128.0
5353.0,5353.0,1087.0,17.0,0.0,255.0
443.0,50718.0,60.0,6.0,16.0,118.0
443.0,50070.0,54.0,6.0,16.0,118.0
5353.0,5353.0,106.0,17.0,0.0,255.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,442.0,6.0,24.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
50718.0,443.0,54.0,6.0,16.0,128.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,977.0,6.0,24.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1418.0,6.0,24.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,977.0,6.0,24.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
50718.0,443.0,54.0,6.0,16.0,128.0
443.0,50070.0,544.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,977.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1309.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,977.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
50070.0,443.0,66.0,6.0,16.0,128.0
50070.0,443.0,66.0,6.0,16.0,128.0
50070.0,443.0,54.0,6.0,16.0,128.0
50070.0,443.0,54.0,6.0,16.0,128.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,24.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,24.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,24.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,24.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,24.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
50718.0,443.0,54.0,6.0,16.0,128.0
443.0,50070.0,1514.0,6.0,16.0,117.0
50070.0,443.0,54.0,6.0,16.0,128.0
443.0,50070.0,1514.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,24.0,118.0
443.0,50718.0,1514.0,6.0,24.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
50070.0,443.0,54.0,6.0,16.0,128.0
50718.0,443.0,54.0,6.0,16.0,128.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,24.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,24.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
50718.0,443.0,54.0,6.0,16.0,128.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,24.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,24.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,16.0,118.0
443.0,50718.0,1514.0,6.0,24.0,118.0
443.0,50718.0,882.0,6.0,24.0,118.0
50718.0,443.0,54.0,6.0,16.0,128.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,24.0,118.0
50070.0,443.0,54.0,6.0,16.0,128.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
50070.0,443.0,54.0,6.0,16.0,128.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
50070.0,443.0,54.0,6.0,16.0,128.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1357.0,6.0,24.0,118.0
50070.0,443.0,54.0,6.0,16.0,128.0
443.0,61614.0,78.0,6.0,24.0,55.0
61614.0,443.0,82.0,6.0,24.0,128.0
443.0,61614.0,60.0,6.0,16.0,55.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
50070.0,443.0,54.0,6.0,16.0,128.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,977.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,977.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,977.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,977.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,977.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
50070.0,443.0,54.0,6.0,16.0,128.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,977.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,977.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
50070.0,443.0,54.0,6.0,16.0,128.0
443.0,50070.0,977.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
50070.0,443.0,54.0,6.0,16.0,128.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,24.0,118.0
50070.0,443.0,54.0,6.0,16.0,128.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,24.0,118.0
443.0,50070.0,410.0,6.0,24.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
443.0,50070.0,1514.0,6.0,16.0,118.0
50070.0,443.0,66.0,6.0,16.0,128.0
50070.0,443.0,66.0,6.0,16.0,128.0
50070.0,443.0,66.0,6.0,16.0,128.0
50070.0,443.0,54.0,6.0,16.0,128.0
59749.0,443.0,144.0,6.0,24.0,128.0
443.0,59749.0,60.0,6.0,16.0,52.0
5353.0,5353.0,113.0,17.0,0.0,255.0
443.0,59749.0,133.0,6.0,24.0,52.0
59749.0,443.0,54.0,6.0,16.0,128.0
27036.0,54992.0,92.0,6.0,24.0,128.0
54992.0,27036.0,101.0,6.0,24.0,128.0
27036.0,54992.0,54.0,6.0,16.0,128.0
5353.0,5353.0,1087.0,17.0,0.0,255.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
137.0,137.0,110.0,17.0,0.0,64.0
53178.0,1900.0,362.0,17.0,0.0,4.0
38055.0,1900.0,418.0,17.0,0.0,4.0
49162.0,4501.0,146.0,17.0,0.0,128.0
4501.0,49162.0,194.0,17.0,0.0,53.0
64239.0,443.0,1292.0,17.0,0.0,128.0
64239.0,443.0,1292.0,17.0,0.0,128.0
64239.0,443.0,124.0,17.0,0.0,128.0
41903.0,1900.0,371.0,17.0,0.0,4.0
47045.0,1900.0,428.0,17.0,0.0,4.0
34989.0,1900.0,416.0,17.0,0.0,4.0
5353.0,5353.0,262.0,17.0,0.0,255.0
443.0,64239.0,82.0,17.0,0.0,57.0
443.0,64239.0,1292.0,17.0,0.0,57.0
443.0,64239.0,1292.0,17.0,0.0,57.0
443.0,64239.0,341.0,17.0,0.0,57.0
